gameid,playerid,position,kills,deaths,assists,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,wardsplaced,wpm,wardskilled,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,goldat15,xpat15,csat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,deathsat15
ESPORTSTMNT01_3300699,41,mid,3,3,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18089,572.7388,0.312337,1073.9208,16,0.5066,12,14,38,1.2032,12826,8685,274.9868,0.295747,12450,291.0,273.0,18,9.2137,3711.0,4597.0,86.0,-183.0,2.0,1.0,0.0,0.0,5471.0,7456.0,137.0,53.0,2.0,1.0,1.0,0.0,0.0
ESPORTSTMNT01_3300699,50,bot,2,3,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12406,392.8021,0.21421,635.5251,12,0.3799,6,5,26,0.8232,10942,6801,215.3351,0.231589,10625,248.0,232.0,16,7.8522,3141.0,3061.0,74.0,145.0,2.0,0.0,1.0,0.0,4770.0,5127.0,113.0,-431.0,-7.0,0.0,1.0,1.0,1.0
ESPORTSTMNT01_3300699,3,sup,1,3,5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12075,382.3219,0.208495,533.4142,42,1.3298,19,15,78,2.4697,6681,2540,80.4222,0.0864839,6575,29.0,29.0,0,0.9182,2133.0,2356.0,6.0,446.0,4.0,0.0,1.0,0.0,3037.0,3544.0,13.0,598.0,4.0,0.0,1.0,0.0,0.0
ESPORTSTMNT01_3300699,43,top,7,1,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16622,526.2902,0.157756,650.9446,13,0.4116,8,7,36,1.1398,14789,10648,337.1398,0.267864,13575,266.0,250.0,16,8.4222,2971.0,4774.0,72.0,55.0,-17.0,0.0,0.0,0.0,4734.0,7565.0,121.0,-188.0,-17.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3300699,37,jng,2,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19086,604.3061,0.181142,920.5172,9,0.285,2,8,40,1.2665,10834,6693,211.9156,0.168367,9100,131.0,6.0,125,4.1478,2821.0,2891.0,56.0,-27.0,3.0,0.0,0.0,0.0,4424.0,4731.0,80.0,-849.0,-13.0,1.0,0.0,0.0,0.0
ESPORTSTMNT01_3300699,40,mid,6,3,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29612,937.5831,0.281042,534.3325,20,0.6332,11,9,52,1.6464,13693,9552,302.438,0.240292,12825,244.0,232.0,12,7.7256,3388.0,4780.0,84.0,183.0,-2.0,1.0,0.0,0.0,4981.0,7403.0,135.0,-53.0,-2.0,1.0,0.0,1.0,1.0
ESPORTSTMNT01_3300699,7,bot,4,2,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22273,705.2137,0.211389,465.6253,14,0.4433,8,6,30,0.9499,12478,8337,263.9683,0.209726,11450,227.0,215.0,12,7.1873,2917.0,2916.0,72.0,-145.0,-2.0,0.0,0.0,1.0,4645.0,5558.0,120.0,431.0,7.0,0.0,1.0,1.0,1.0
ESPORTSTMNT01_3300699,20,sup,1,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17772,562.7018,0.168671,241.9314,63,1.9947,21,9,143,4.5277,8663,4522,143.1768,0.113751,6735,39.0,39.0,0,1.2348,2154.0,1910.0,2.0,-446.0,-4.0,0.0,0.0,0.0,3211.0,2946.0,9.0,-598.0,-4.0,0.0,1.0,0.0,0.0
ESPORTSTMNT01_3300727,19,top,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8799,289.9176,0.137035,621.285,7,0.2306,7,3,24,0.7908,12538,8548,281.6474,0.205862,11355,250.0,228.0,22,8.2372,3366.0,5035.0,91.0,-56.0,3.0,0.0,0.0,0.0,5674.0,7920.0,136.0,140.0,-5.0,1.0,0.0,0.0,0.0
ESPORTSTMNT01_3300727,26,jng,4,0,6,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11101,365.7661,0.172886,771.1697,8,0.2636,16,7,58,1.911,11545,7555,248.9292,0.181946,9975,174.0,30.0,144,5.7331,3548.0,3390.0,64.0,561.0,19.0,1.0,0.0,0.0,5242.0,5215.0,93.0,371.0,15.0,1.0,2.0,0.0,0.0
ESPORTSTMNT01_3300727,32,mid,6,0,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,18903,622.8336,0.294393,302.4053,15,0.4942,8,5,41,1.3509,15567,11577,381.4498,0.278814,13825,273.0,261.0,12,8.9951,3190.0,4425.0,84.0,-316.0,4.0,0.0,1.0,0.0,6851.0,7503.0,138.0,-229.0,8.0,2.0,1.0,0.0,0.0
ESPORTSTMNT01_3300727,21,bot,1,1,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,18200,599.6705,0.283445,270.6425,18,0.5931,10,10,63,2.0758,13343,9353,308.1713,0.22525,11850,291.0,279.0,12,9.5881,3359.0,3688.0,91.0,61.0,3.0,0.0,1.0,1.0,5702.0,6285.0,156.0,375.0,14.0,0.0,4.0,1.0,1.0
ESPORTSTMNT01_3300727,1,sup,3,4,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7207,237.4629,0.112241,545.7002,51,1.6804,12,17,97,3.196,8480,4490,147.9407,0.108128,7975,37.0,37.0,0,1.2191,2178.0,2268.0,17.0,12.0,3.0,0.0,1.0,1.0,3922.0,4006.0,27.0,726.0,2.0,1.0,3.0,1.0,1.0
ESPORTSTMNT01_3300727,33,top,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9443,311.1367,0.197664,463.4926,11,0.3624,11,6,38,1.2521,10286,6296,207.4465,0.224755,9813,263.0,258.0,5,8.6656,3178.0,5091.0,88.0,56.0,-3.0,0.0,0.0,0.0,4987.0,7780.0,141.0,-140.0,5.0,0.0,0.0,1.0,1.0
ESPORTSTMNT01_3300727,12,jng,0,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14987,493.8056,0.313713,949.0939,8,0.2636,5,8,23,0.7578,8562,4572,150.6425,0.163207,8085,139.0,17.0,122,4.5799,2666.0,2829.0,45.0,-561.0,-19.0,0.0,0.0,1.0,4176.0,4844.0,78.0,-371.0,-15.0,0.0,0.0,2.0,2.0
ESPORTSTMNT01_3300727,5,mid,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7378,243.0972,0.154439,686.6227,12,0.3954,9,11,31,1.0214,10010,6020,198.3526,0.214901,9175,238.0,235.0,3,7.8418,3040.0,4741.0,80.0,316.0,-4.0,0.0,0.0,0.0,4788.0,7732.0,130.0,229.0,-8.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3300727,18,bot,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12728,419.374,0.266427,436.3756,12,0.3954,13,4,46,1.5157,12820,8830,290.939,0.31522,12800,317.0,297.0,20,10.4448,4218.0,3627.0,88.0,-61.0,-3.0,2.0,0.0,0.0,6054.0,5910.0,142.0,-375.0,-14.0,2.0,0.0,1.0,1.0
ESPORTSTMNT01_3300727,45,sup,0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3237,106.6557,0.0677579,381.2191,51,1.6804,7,17,76,2.5041,6285,2295,75.6178,0.081917,5750,35.0,35.0,0,1.1532,2406.0,2256.0,14.0,-12.0,-3.0,0.0,2.0,0.0,3448.0,3280.0,25.0,-726.0,-2.0,0.0,2.0,1.0,1.0
ESPORTSTMNT01_3302641,25,top,3,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21355,532.5436,0.199192,836.2095,20,0.4988,7,8,46,1.1471,16263,11079,276.2843,0.241088,15555,317.0,282.0,35,7.9052,2817.0,4620.0,62.0,-572.0,-16.0,0.0,0.0,1.0,5429.0,7150.0,109.0,-993.0,-26.0,1.0,0.0,1.0,1.0
ESPORTSTMNT01_3302641,14,jng,1,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9526,237.5561,0.0888553,1377.5062,17,0.4239,11,16,59,1.4713,12246,7062,176.1097,0.153676,11550,180.0,37.0,143,4.4888,2923.0,3072.0,60.0,317.0,8.0,0.0,1.0,0.0,5351.0,5568.0,93.0,370.0,3.0,0.0,2.0,0.0,0.0
ESPORTSTMNT01_3302641,53,mid,1,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30614,763.4414,0.285557,685.4613,20,0.4988,2,8,37,0.9227,14636,9452,235.7107,0.205684,14860,326.0,326.0,0,8.1297,3422.0,4664.0,83.0,300.0,1.0,1.0,0.0,0.0,5087.0,7230.0,132.0,-244.0,-8.0,1.0,0.0,0.0,0.0
ESPORTSTMNT01_3302641,49,bot,4,6,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32782,817.5062,0.305779,622.4688,15,0.3741,7,3,47,1.1721,17469,12285,306.3591,0.267331,15575,383.0,339.0,44,9.5511,3273.0,3808.0,87.0,340.0,4.0,0.0,0.0,0.0,4949.0,6050.0,132.0,300.0,-7.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3302641,15,sup,4,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12931,322.4688,0.120616,406.5087,68,1.6958,15,17,115,2.8678,11260,6076,151.5212,0.13222,11225,29.0,29.0,0,0.7232,2153.0,1931.0,2.0,68.0,-2.0,0.0,1.0,0.0,3045.0,3041.0,4.0,-97.0,-3.0,0.0,1.0,0.0,0.0
ESPORTSTMNT01_3302641,46,top,5,2,11,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,32409,808.2045,0.250861,1102.394,12,0.2993,10,8,49,1.2219,17517,12333,307.5561,0.220181,15600,334.0,314.0,20,8.3292,3643.0,5192.0,78.0,572.0,16.0,1.0,0.0,0.0,5544.0,8143.0,135.0,993.0,26.0,1.0,0.0,1.0,1.0
ESPORTSTMNT01_3302641,44,jng,2,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16747,417.6309,0.12963,1198.6035,16,0.399,21,12,86,2.1446,13637,8453,210.798,0.150912,12500,225.0,30.0,195,5.611,2689.0,2755.0,52.0,-317.0,-8.0,0.0,0.0,0.0,4180.0,5198.0,90.0,-370.0,-3.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3302641,11,mid,4,4,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30271,754.8878,0.234312,651.7456,8,0.1995,23,6,73,1.8204,17650,12466,310.8728,0.222555,16250,375.0,355.0,20,9.3516,2980.0,4364.0,82.0,-300.0,-1.0,0.0,0.0,1.0,5027.0,7474.0,140.0,244.0,8.0,0.0,0.0,1.0,1.0
ESPORTSTMNT01_3302641,34,bot,15,4,4,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42587,1062.02,0.329644,651.5711,14,0.3491,10,3,61,1.5212,22523,17339,432.394,0.309552,19575,380.0,337.0,43,9.4763,3456.0,3468.0,83.0,-340.0,-4.0,0.0,0.0,0.0,5613.0,5750.0,139.0,-300.0,7.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3302641,47,sup,1,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7177,178.9776,0.0555534,279.6259,60,1.4963,17,17,130,3.2419,10606,5422,135.212,0.0968004,9875,19.0,19.0,0,0.4738,1977.0,1863.0,4.0,-68.0,2.0,0.0,0.0,0.0,2901.0,3138.0,7.0,97.0,3.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3302674,54,top,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14417,510.0354,0.30498,793.7618,14,0.4953,6,8,31,1.0967,10988,7253,256.592,0.261884,10725,251.0,251.0,0,8.8797,3210.0,5096.0,87.0,564.0,7.0,0.0,0.0,0.0,5166.0,8025.0,139.0,679.0,6.0,0.0,3.0,0.0,0.0
ESPORTSTMNT01_3302674,31,jng,2,1,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7954,281.3915,0.16826,709.316,10,0.3538,16,11,57,2.0165,9574,5839,206.5684,0.210826,9275,158.0,24.0,134,5.5896,3676.0,3466.0,66.0,258.0,10.0,1.0,0.0,1.0,5644.0,5674.0,96.0,434.0,16.0,2.0,2.0,1.0,1.0
ESPORTSTMNT01_3302674,56,mid,2,4,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6210,219.6934,0.131367,710.9434,9,0.3184,2,5,27,0.9552,9049,5314,187.9953,0.191868,8475,200.0,200.0,0,7.0755,3203.0,4928.0,84.0,99.0,-2.0,0.0,1.0,0.0,5592.0,7645.0,134.0,-142.0,7.0,2.0,1.0,1.0,1.0
ESPORTSTMNT01_3302674,4,bot,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14488,512.5472,0.306482,587.0165,12,0.4245,9,5,37,1.309,10768,7033,248.809,0.25394,9725,247.0,225.0,22,8.7382,3464.0,3240.0,71.0,87.0,-13.0,2.0,0.0,2.0,4855.0,4899.0,105.0,-219.0,-24.0,2.0,0.0,2.0,2.0
ESPORTSTMNT01_3302674,23,sup,0,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4203,148.691,0.088911,525.7075,39,1.3797,6,16,70,2.4764,5992,2257,79.8467,0.0814825,5850,28.0,28.0,0,0.9906,2280.0,2238.0,13.0,-368.0,12.0,0.0,2.0,1.0,3406.0,3668.0,21.0,-156.0,16.0,0.0,4.0,2.0,2.0
ESPORTSTMNT01_3302674,13,top,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11210,396.5802,0.175263,898.5142,14,0.4953,9,6,42,1.4858,11258,7523,266.1439,0.205435,10850,253.0,230.0,23,8.9505,3084.0,4532.0,80.0,-564.0,-7.0,0.0,0.0,0.0,4849.0,7346.0,133.0,-679.0,-6.0,0.0,1.0,1.0,1.0
ESPORTSTMNT01_3302674,29,jng,4,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10544,373.0189,0.16485,876.2972,17,0.6014,6,15,42,1.4858,10309,6574,232.5708,0.179518,8725,143.0,14.0,129,5.059,3298.0,3208.0,56.0,-258.0,-10.0,1.0,2.0,1.0,4903.0,5240.0,80.0,-434.0,-16.0,2.0,3.0,2.0,2.0
ESPORTSTMNT01_3302674,42,mid,4,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16569,586.1675,0.259048,306.2264,15,0.5307,9,6,49,1.7335,11888,8153,288.4316,0.222639,11150,232.0,220.0,12,8.2075,3405.0,4829.0,86.0,-99.0,2.0,1.0,0.0,1.0,5156.0,7787.0,127.0,142.0,-7.0,2.0,0.0,1.0,1.0
ESPORTSTMNT01_3302674,36,bot,7,1,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20332,719.2925,0.317881,406.4151,12,0.4245,4,4,29,1.0259,13756,10021,354.5165,0.273653,12200,234.0,230.0,4,8.2783,3963.0,3153.0,84.0,-87.0,13.0,2.0,1.0,1.0,6045.0,5118.0,129.0,219.0,24.0,2.0,1.0,1.0,1.0
ESPORTSTMNT01_3302674,52,sup,1,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5306,187.7123,0.0829568,229.1745,45,1.592,9,11,78,2.7594,8084,4349,153.8561,0.118755,6825,10.0,10.0,0,0.3538,2203.0,2606.0,1.0,368.0,-12.0,0.0,3.0,0.0,3363.0,3824.0,5.0,156.0,-16.0,0.0,5.0,1.0,1.0
ESPORTSTMNT01_3301792,16,top,2,0,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7248,278.0563,0.156656,496.4194,10,0.3836,4,4,31,1.1893,10618,7152,274.3734,0.204401,9500,211.0,205.0,6,8.0946,3468.0,5051.0,89.0,0.0,-5.0,0.0,0.0,0.0,5344.0,8054.0,146.0,477.0,7.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3301792,48,jng,0,2,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8974,344.2711,0.193961,878.4399,28,1.0742,13,8,67,2.5703,9136,5670,217.5192,0.162045,9200,153.0,20.0,133,5.8696,3255.0,3510.0,69.0,420.0,13.0,0.0,0.0,0.0,5148.0,5518.0,105.0,257.0,15.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3301792,57,mid,3,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10729,411.5985,0.231893,290.2941,13,0.4987,8,6,40,1.5345,11276,7810,299.6164,0.223207,11075,230.0,222.0,8,8.8235,3260.0,4914.0,93.0,-10.0,-2.0,0.0,0.0,0.0,5578.0,7910.0,152.0,220.0,-5.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3301792,38,bot,6,0,4,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,16378,628.312,0.353989,181.8414,9,0.3453,12,6,37,1.4194,14556,11090,425.4476,0.31695,12425,257.0,241.0,16,9.8593,3587.0,3499.0,96.0,-72.0,-6.0,0.0,0.0,0.0,5754.0,6273.0,157.0,-178.0,-7.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3301792,28,sup,0,0,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2938,112.711,0.063501,233.8619,42,1.6113,12,14,88,3.376,6734,3268,125.3708,0.0933957,5950,29.0,29.0,0,1.1125,2092.0,2404.0,13.0,-89.0,-2.0,0.0,0.0,0.0,3298.0,3269.0,21.0,-132.0,-3.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3301792,27,top,0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7192,275.9079,0.228906,817.2506,11,0.422,5,2,25,0.9591,7440,3974,152.4552,0.185104,6700,182.0,182.0,0,6.9821,3380.0,5051.0,94.0,0.0,5.0,0.0,0.0,0.0,4864.0,7577.0,139.0,-477.0,-7.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3301792,30,jng,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7942,304.6803,0.252777,869.3862,5,0.1918,3,3,17,0.6522,7909,4443,170.4476,0.20695,6925,154.0,20.0,134,5.9079,2761.0,3090.0,56.0,-420.0,-13.0,0.0,0.0,0.0,4233.0,5261.0,90.0,-257.0,-15.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3301792,39,mid,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9793,375.6905,0.31169,333.2225,11,0.422,5,4,23,0.8824,8169,4703,180.422,0.219061,7900,226.0,226.0,0,8.6701,3322.0,4924.0,95.0,10.0,2.0,0.0,0.0,0.0,5112.0,7690.0,157.0,-220.0,5.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3301792,9,bot,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5620,215.601,0.178873,344.6164,12,0.4604,19,4,47,1.8031,10124,6658,255.422,0.310126,9400,280.0,275.0,5,10.7417,3505.0,3571.0,102.0,72.0,6.0,0.0,0.0,0.0,5486.0,6451.0,164.0,178.0,7.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3301792,35,sup,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872,33.4527,0.0277539,193.6573,46,1.7647,8,15,62,2.3785,5157,1691,64.8721,0.0787602,4850,31.0,31.0,0,1.1893,2065.0,2493.0,15.0,89.0,2.0,0.0,0.0,0.0,3146.0,3401.0,24.0,132.0,3.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3309691,27,top,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9166,298.243,0.175752,574.6855,13,0.423,12,7,40,1.3015,11151,7114,231.4751,0.192932,10625,236.0,236.0,0,7.679,2860.0,4842.0,70.0,43.0,-8.0,0.0,0.0,0.0,4523.0,7710.0,116.0,-263.0,-18.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3309691,30,jng,2,2,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8413,273.7419,0.161314,1006.6594,11,0.3579,6,10,40,1.3015,10890,6853,222.9826,0.185853,9150,216.0,17.0,199,7.0282,3528.0,3577.0,73.0,59.0,16.0,1.0,0.0,0.0,4787.0,5195.0,101.0,-662.0,10.0,1.0,0.0,1.0,1.0
ESPORTSTMNT01_3309691,39,mid,3,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6940,225.8134,0.13307,639.3384,12,0.3905,11,12,45,1.4642,12457,8420,273.9696,0.228353,10775,254.0,254.0,0,8.2646,3301.0,4831.0,93.0,187.0,7.0,0.0,0.0,0.0,5038.0,7652.0,146.0,-9.0,6.0,0.0,0.0,1.0,1.0
ESPORTSTMNT01_3309691,9,bot,4,0,8,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,17581,572.0499,0.337104,326.2581,16,0.5206,13,7,55,1.7896,14714,10677,347.4078,0.289566,13225,316.0,300.0,16,10.282,3338.0,3245.0,85.0,637.0,8.0,0.0,1.0,0.0,5536.0,5771.0,142.0,1159.0,18.0,0.0,1.0,0.0,0.0
ESPORTSTMNT01_3309691,35,sup,2,0,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10053,327.1041,0.19276,285.5531,45,1.4642,9,7,91,2.961,7846,3809,123.9371,0.103296,6225,16.0,16.0,0,0.5206,2309.0,2375.0,4.0,-78.0,1.0,0.0,1.0,0.0,3351.0,3489.0,6.0,-378.0,-3.0,0.0,1.0,0.0,0.0
ESPORTSTMNT01_3309691,25,top,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13671,444.8265,0.257676,498.1562,15,0.4881,4,4,32,1.0412,10107,6070,197.5054,0.201675,9550,228.0,224.0,4,7.4187,3169.0,4799.0,78.0,-43.0,8.0,0.0,0.0,0.0,5291.0,7973.0,134.0,263.0,18.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3309691,14,jng,1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6505,211.6594,0.122609,763.2755,13,0.423,9,16,44,1.4317,9981,5944,193.4056,0.197488,9650,149.0,21.0,128,4.8482,3101.0,3518.0,57.0,-59.0,-16.0,0.0,0.0,1.0,5249.0,5857.0,91.0,662.0,-10.0,1.0,1.0,1.0,1.0
ESPORTSTMNT01_3309691,53,mid,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16858,548.5249,0.317746,314.9349,21,0.6833,9,11,45,1.4642,12433,8396,273.1887,0.27896,12075,288.0,260.0,28,9.3709,3187.0,4644.0,86.0,-187.0,-7.0,0.0,0.0,0.0,5654.0,7661.0,140.0,9.0,-6.0,1.0,1.0,0.0,0.0
ESPORTSTMNT01_3309691,49,bot,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11511,374.5445,0.216964,402.885,13,0.423,4,4,39,1.269,11377,7340,238.8286,0.243873,11650,276.0,256.0,20,8.9805,2984.0,2608.0,77.0,-637.0,-8.0,0.0,0.0,0.0,4689.0,4612.0,124.0,-1159.0,-18.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3309691,15,sup,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4510,146.7462,0.0850061,344.3492,37,1.2039,12,14,78,2.538,6385,2348,76.3991,0.0780045,6100,21.0,21.0,0,0.6833,1939.0,2453.0,3.0,78.0,-1.0,0.0,0.0,0.0,2971.0,3867.0,9.0,378.0,3.0,0.0,1.0,0.0,0.0
ESPORTSTMNT01_3311651,43,top,2,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15187,544.6623,0.181798,601.6856,11,0.3945,2,7,31,1.1118,11112,7423,266.2164,0.198031,8825,205.0,204.0,1,7.3521,3070.0,4726.0,54.0,105.0,-23.0,0.0,1.0,0.0,5018.0,7619.0,111.0,-74.0,-17.0,0.0,1.0,0.0,0.0
ESPORTSTMNT01_3311651,37,jng,5,0,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9959,357.1668,0.119215,688.6551,7,0.251,13,5,50,1.7932,11322,7633,273.7478,0.203633,9175,174.0,19.0,155,6.2403,4119.0,3775.0,67.0,715.0,7.0,3.0,0.0,0.0,5873.0,5617.0,97.0,55.0,-4.0,3.0,0.0,0.0,0.0
ESPORTSTMNT01_3311651,40,mid,6,0,9,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35276,1265.1285,0.422275,372.8751,13,0.4662,7,4,30,1.0759,12979,9290,333.1739,0.247836,9900,229.0,225.0,4,8.2128,3809.0,5043.0,87.0,740.0,20.0,0.0,2.0,0.0,5966.0,7552.0,142.0,893.0,26.0,0.0,2.0,0.0,0.0
ESPORTSTMNT01_3311651,7,bot,5,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12239,438.936,0.146508,383.4549,15,0.538,13,7,46,1.6497,13261,9572,343.2875,0.255359,9900,284.0,260.0,24,10.1853,3220.0,3448.0,81.0,415.0,7.0,0.0,0.0,0.0,5562.0,6027.0,136.0,374.0,4.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3311651,20,sup,0,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10877,390.0897,0.130204,322.8093,31,1.1118,10,12,71,2.5463,7255,3566,127.89,0.0951406,7150,15.0,15.0,0,0.538,2068.0,2168.0,5.0,-73.0,-1.0,0.0,0.0,0.0,3200.0,3270.0,8.0,-234.0,-1.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3311651,54,top,0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13501,484.1961,0.39222,824.6503,14,0.5021,3,5,27,0.9683,9171,5482,196.6049,0.260186,9185,223.0,223.0,0,7.9976,3076.0,4621.0,77.0,-105.0,23.0,0.0,0.0,1.0,4773.0,7693.0,128.0,74.0,17.0,0.0,0.0,1.0,1.0
ESPORTSTMNT01_3311651,17,jng,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3059,109.7071,0.0888676,1016.8081,9,0.3228,13,7,45,1.6139,7416,3727,133.6641,0.176898,7075,138.0,26.0,112,4.9492,2925.0,3060.0,60.0,-715.0,-7.0,0.0,0.0,0.0,4460.0,5562.0,101.0,-55.0,4.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01_3311651,56,mid,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8288,297.2385,0.240776,987.3282,10,0.3586,4,6,20,0.7173,8613,4924,176.5929,0.233704,8000,188.0,188.0,0,6.7424,2806.0,4303.0,67.0,-740.0,-20.0,0.0,0.0,2.0,4452.0,6659.0,116.0,-893.0,-26.0,0.0,0.0,2.0,2.0
